"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genero","playlist_subgenero","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"2swZ0X1njeU32SNJeBKIfW","Inmortal","Aventura",67,"1yM8iaMk4Slsqr94LabgN1","Utopia","2019-04-05","Reggaeton","4kNsloRA6w7QuFKQhfK6Xr","latin","reggaeton",0.77,0.775,8,-4.65,0,0.0349,0.178,0,0.0651,0.848,124.013,256440
"2SXjXLdt6mwBz5u97DEfEF","BUSY","Toni Zeta",29,"5xnCaGhCltEXiXpYYT66wO","BUSY","2022-06-16","Trap Latino #WW","7K6LBU7nvSGEYAkjo66bA8","rap","trap",0.612,0.672,10,-7.837,1,0.0463,0.209,0,0.179,0.16,155.969,136923
"2sXp9Qmvc7mRaDBjBgcGGi","Every Breath You Take - Remastered 2003","The Police",0,"7yDxJXFPl88Dt9kBo0dDD6","Synchronicity","1983-06-01","Rock Classics","37i9dQZF1DWXRqgorJj26U","rock","classic rock",0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,253887
"2sXtpY9mCTXnUTUSQqrXbX","Green Grass & High Tides","The Outlaws",58,"5NR8rq89bfEMA7JJGzfFkp","The Outlaws","1975","Classic Southern Rock","1QKiEzhqqKwjsFQWuLPhmw","rock","classic rock",0.272,0.876,4,-7.135,0,0.0397,0.0000418,0.0191,0.146,0.585,102.718,591693
"2sXtpY9mCTXnUTUSQqrXbX","Green Grass & High Tides","The Outlaws",58,"5NR8rq89bfEMA7JJGzfFkp","The Outlaws","1975","Hard Rockin' Country","0ue8LUEREzXBZK7nB0zF2v","rock","hard rock",0.272,0.876,4,-7.135,0,0.0397,0.0000418,0.0191,0.146,0.585,102.718,591693
"2SYp2kZzBCG9dQrag6C6nM","Holier Than Thou","Biffy Clyro",20,"1g6H7ymIfxgzIa2BbROCKe","Holier Than Thou","2021-07-07","Hard Rock Playlist","3Mfm0r8POnJH4yXXZy6ULI","rock","hard rock",0.47,0.734,6,-8.531,1,0.0388,0.00323,0.000545,0.166,0.0611,144.092,309796
"2syWojRQnAHSAEG8YbcdlV","Doin' It","LL COOL J",36,"75oGBjE0TVxgdiXhU6J20M","All World","1996-01-01","90s Hip Hop Party","4nZCoj32S7JoRwwMNvMco0","rap","hip hop",0.809,0.531,10,-11.806,0,0.187,0.344,0.0361,0.118,0.618,95.023,294133
"2sz2I6oIk9BqC4Ow7KbdGY","Quiero Saber","Ivy Queen",46,"5n1pmoNSuLWs9bSGXzUY7e","Diva Platinum Edition","2004-01-01","Reggaetón: Los '2000","37i9dQZF1DXawmJ5HnBNtX","latin","reggaeton",0.847,0.909,6,-3.696,0,0.0584,0.135,0.00000583,0.216,0.868,95.013,173533
"2SzgK8i6si6ETtu57nTdSn","Un Ratito Mas","Bryant Myers",71,"0AIoxEYCgmfD856498j2dq","Un Ratito Mas","2017-06-05","Trap Latino (2016-2022)","6qwTBdHca2TyX9C2fEPJ56","rap","trap",0.523,0.629,1,-4.058,1,0.0549,0.156,0,0.323,0.209,140.101,283121
"2T31osJ8UyFAXwLH9QW1kr","Oh I Think Dey Like Me","Dem Franchize Boyz",44,"0j9KARfuyiIE6AWgbUwRhK","Dem Franchize Boyz","2004-01-01","2000s Hip-Hop Retrogamer","5dBbja1fYohcz7JUXJiyhM","rap","hip hop",0.846,0.651,7,-10.007,1,0.334,0.000629,0,0.058,0.721,83.02,273880
"2T5NBwKRySiCR78vVk08vr","BLIND (feat. Young Thug)","DaBaby",64,"6SL49HqoUwu2hhfukBAK3Q","BLAME IT ON BABY (DELUXE)","2020-08-04","Hip-Hop Workout Mix","37i9dQZF1DX9s3cYAeKW5d","rap","hip hop",0.709,0.679,11,-6.503,0,0.346,0.0115,0,0.0971,0.754,162.973,153467
"2t8yVaLvJ0RenpXUIAC52d","a lot","21 Savage",80,"007DWn799UWvfY1wwZeENR","i am > i was","2018-12-21","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
"2TAQ9YGehOKWDqDak5DuXc","Plush","Stone Temple Pilots",62,"1fyLNx6wxgDA59wFInnyup","Thank You","2003-11-10","Classic Rock (Clean)","5EhoY1Z63Ak0vdz4lR45gN","rock","classic rock",0.417,0.913,7,-6.049,0,0.0441,0.00248,0.00000109,0.166,0.439,144.591,310400
"2tBbqjDbpcoGUFG2ScdYha","No Le Bajé","Miky Woodz",44,"4hgF36twMz8C0XVvtMUuCx","Los 90 Piketes","2020-04-16","Trap Classics","37i9dQZF1DX9ru0ROInnew","rap","trap",0.765,0.691,0,-5.34,0,0.154,0.0246,0,0.111,0.215,137.965,225933
"2TBDweMyj3Wen6bu9gYwrn","Heartache","From Ashes to New",57,"1202mNUlTJufiL8oVbS7nO","Heartache","2022-06-17","Rock Hard","37i9dQZF1DWWJOmJ7nRx0C","rock","hard rock",0.469,0.929,10,-4.923,0,0.18,0.00167,0,0.17,0.358,175.109,225907
"2tFwfmceQa1Y6nRPhYbEtC","CÓMO SE SIENTE - Remix","Jhay Cortez",80,"0VLl6NV05DjwNE2lZFdCEI","CÓMO SE SIENTE (Remix)","2020-05-09","Reggaeton 2022 😍 🔥","03sDEv7FN58Mb9CJOs1Tgn","latin","reggaeton",0.807,0.606,3,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,227520
"2TH65lNHgvLxCKXM3apjxI","Callaita","Bad Bunny",81,"06S3Qjh4QWLtn6c7CVhYh7","Callaita","2019-05-31","Verano Tropical","37i9dQZF1DX7OHJr8lBfqY","latin","tropical",0.61,0.624,2,-4.773,1,0.309,0.6,0.00000212,0.243,0.244,176.169,250534
"2TH65lNHgvLxCKXM3apjxI","Callaita","Bad Bunny",81,"06S3Qjh4QWLtn6c7CVhYh7","Callaita","2019-05-31","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.61,0.624,2,-4.773,1,0.309,0.6,0.00000212,0.243,0.244,176.169,250534
"2TI5o3Xzyv9QG4zKwL1XUc","Palmtree - Balduin Remix","Mandelbarth",53,"5EA6zk0kC9aAd6WDZNhf62","Palmtree","2015","Tropical House 🏝 Tropical Covers, Tropical House Remixes, Tropical Deep House","06zrBJ5cts5aemZmqe80J7","latin","tropical",0.843,0.617,9,-7.603,1,0.0429,0.0176,0.0262,0.133,0.395,119.983,212000
"2TJqhMuTx2eMun7MMQVIFy","Never Going Back Again - 2004 Remaster","Fleetwood Mac",58,"1bt6q2SruMsBtcerNVtpZB","Rumours","1977-02-04","Yacht Rock Classics","4J2R4B8QKsIMLvqMTW2WLs","rock","classic rock",0.642,0.34,6,-12.852,1,0.0394,0.854,0.475,0.0816,0.927,176.08,134400
"2TJYKM1kOi1OBgj6Hl0Qnt","FILTY","Raja Veli",18,"31N62x3TVsANUyxYvs7oBG","FILTY","2022-05-27","Trap 2022 😈🔥💯","68PbMiU12ssvm5UAHsqqOi","rap","trap",0.779,0.678,10,-9.29,1,0.05,0.297,0.016,0.116,0.523,118.963,161346
"2tKkPDbXCDZzhpJgY338dt","Should've Ducked (feat. Pooh Shiesty)","Lil Durk",0,"47kzblYQZC439seeROq90P","The Voice (Deluxe)","2021-01-29","Trap 2022 😈🔥💯","68PbMiU12ssvm5UAHsqqOi","rap","trap",0.787,0.654,11,-5.142,0,0.336,0.00897,0,0.309,0.487,144.906,192052
"2tKU8KdNuRdbhCndAX2VQW","Rueda","Cyclo",49,"5ynBctz0QpPszetHOwFx3e","Happy Piscis","2022-05-06","REGGAETON 2022 🔥 'LO MEJOR DEL REGGEATON 2022' 🔥","4qmV1veTGtXVEmAPg9aPzs","latin","reggaeton",0.731,0.763,1,-4.842,0,0.105,0.377,0.0935,0.125,0.942,96.062,165567
"2tKzFpgEbrptk3SduDZ0fe","The Sun, The Moon, The Stars - Embody Remix","Copy Club",27,"7b4EO11jlVfMxgfu0IoAQ9","The Sun, The Moon, The Stars (Embody Remix)","2015-07-08","TROPICAL HOUSE CLASSICS","5WTdHhrKAxeUUDgnKG2Jcj","latin","tropical",0.764,0.636,3,-5.618,0,0.0387,0.0286,0.000318,0.112,0.431,120.939,272222
"2tlETUiIcT9IiQYDUdnj4B","Painkiller","Three Days Grace",0,"0grQl1sWWMjoC2szqLjNle","Painkiller","2014-04-01","Hard Rock Training/Workout","0Bosi20LaeNMbimMkpBwjU","rock","hard rock",0.475,0.941,6,-3.969,0,0.0493,0.000173,0,0.0444,0.509,88.95,178853
"2TmsUnvvMAzmrpZQbMrUcn","Volao","Chanell",50,"11NIjsSjylCxpvRUbwiK2J","No More Tears","2022-04-29","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.559,0.72,4,-3.531,0,0.104,0.504,0,0.134,0.393,119.972,195959
"2TNPagu8Z4zvDOpmnktF00","Warrior","Disturbed",62,"23Kf2cl3kz7pFNKhl4iMp9","Asylum (Deluxe Edition)","2010-08-20","Hard Rock & Heavy Metal ","3FdIr1hxVex2kDVUztbY0k","rock","hard rock",0.549,0.969,1,-2.763,1,0.049,0.0000116,0.106,0.104,0.348,101.055,204827
"2TosX3xYACy6rOe1HGC85K","Wipe Me Down (feat. Foxx)","Boosie Badazz",49,"5ZXga0efPuZJr2KIvN1xZg","Survival Of The Fittest","2007-05-15","trap🧟‍♀️","2imeRmIXuWrfShoISZvmrX","rap","trap",0.802,0.81,1,-3.493,1,0.22,0.000153,0,0.221,0.648,164.998,290880
"2tOZtdbkAMQASWokLvSlzj","Overnight Celebrity","Twista",67,"7tbgPQub8dUigxMdkYDfOb","Kamikaze","2004-01-27","Hip Hop Dance Playlist","5B46dEOFzUu8z3uPC9lBLt","rap","hip hop",0.828,0.792,10,-5.435,0,0.179,0.182,0,0.281,0.777,134.199,233360
"2ttUrgPFiyWOHxbauXSVRo","Detox","Natalie Perez",73,"2G9ADFNXJROkdiV8faSYQb","Detox","2020-11-04","Vibra Tropical","37i9dQZF1DX3fXJqxGjuEP","latin","tropical",0.851,0.84,9,-3.453,0,0.071,0.376,0,0.321,0.703,92.01,167639
"2tUL6dZf1mywCj5WvCPZw6","No Friends In The Industry","Drake",75,"3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","2021-09-03","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","rap","hip hop",0.84,0.744,1,-4.751,1,0.113,0.0181,0,0.629,0.171,83.737,204347
"2TVF16dkP5SKEFTiF6KN7o","blew it","L Saucy",35,"1eq9aC0OPnu3D73cu0vMZP","Blew It","2022-06-03","| trap |","4eb0paLQ4fAa7gWZZ7R8J0","rap","trap",0.578,0.636,7,-6.267,0,0.213,0.0855,0.000718,0.0891,0.453,87.679,138750
"2TVxnKdb3tqe1nhQWwwZCO","Tiny Dancer","Elton John",78,"2OZbaW9tgO62ndm375lFZr","Madman Across The Water","1971-11-05","Classic Rock Party Mix","3yZWNPmsPgmLcgY75N5VB4","rock","classic rock",0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093
"2tyW1uBUnYMKAFEfKDKi9B","Livin' On A Prayer","Bon Jovi",0,"3gORsZp3xSbkN1ymRNonp1","Slippery When Wet","1986-01-01","Classic Rock/Oldies","1M6nTNU87jZDnfeyVfALqJ","rock","classic rock",0.559,0.687,0,-10.912,1,0.0311,0.0591,0.0000359,0.0896,0.854,122.666,250307
"2U0oiUjN3BqsIAVEdTgqoy","La Número Uno","El Dragón Criollo",13,"2qMKOE7IQlLOlFgXqoqwzW","La Número Uno","2021-07-09","Vibra Tropical","37i9dQZF1DX3fXJqxGjuEP","latin","tropical",0.414,0.65,9,-7.952,1,0.0857,0.00401,0.809,0.0742,0.955,101.01,244403
"2u0oTsc6XcvJTh24ynQ1Ao","All Star","Mike Perry",5,"1GNo2mAwMnT0UYoo1mXSVa","All Star","2019-08-23","Tropical House Remixes 🍍 Tropical Covers","3YdAwfgQLMS4AN2WjRfRlb","latin","tropical",0.66,0.852,7,-3.573,1,0.0378,0.016,0,0.203,0.594,103.988,151278
"2U2xfA3zCdjsLVhAX2rQ3y","Tú No Bailas Mas Que Yo","Jerry Rivera",38,"4G7Ap84rNIhYgF5NXHmP8q","Tú No Bailas Mas Que Yo","2021-11-25","Tropical Hits","37i9dQZF1DWYey22ryYM8U","latin","tropical",0.746,0.607,0,-4.969,0,0.0354,0.453,0,0.202,0.968,106.114,183368
"2u3EyuCqqV31woqGvO9LBz","Sum 2 Prove","Lil Baby",71,"7KPtAktRGrVjy0QV3MXnZk","Sum 2 Prove","2020-01-10","trap🧟‍♀️","2imeRmIXuWrfShoISZvmrX","rap","trap",0.823,0.552,4,-7.57,0,0.324,0.0174,0,0.122,0.418,124.038,205760
"2u4FdUUBN0rf9MRRh6hVv5","Betrayed (feat. Webbie)","Boosie Badazz",47,"1L4xcJZ6450wmjN8unfluL","Incarcerated","2010-09-24","trap🧟‍♀️","2imeRmIXuWrfShoISZvmrX","rap","trap",0.814,0.809,6,-6.311,1,0.0716,0.00707,0,0.0724,0.531,147.99,292120
"2U4kPiipwfc2oHmd0nGoj5","Dutty Love","Don Omar",3,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.742,0.873,1,-3.373,1,0.082,0.232,0.0000117,0.114,0.899,90.004,285333
"2u6Jm2klS4yvAlbSHlxUwI","Alane","Robin Schulz",61,"537cgkkJUqMb46JUSNh0n7","Alane","2020-06-19","Tropical House Remixes 🍍 Tropical Covers","3YdAwfgQLMS4AN2WjRfRlb","latin","tropical",0.581,0.799,3,-6.66,1,0.164,0.0419,0.00000943,0.11,0.662,124.002,175016
"2UD14Vo4iLXGRNWLlkVHXs","Better Times","Crobot",35,"1hqqXpnC9Ru7aTuA5LppJ2","Better Times","2022-03-10","Hard Rock","37i9dQZF1DX1X7WV84927n","rock","hard rock",0.461,0.963,8,-5.052,1,0.107,0.00000776,0.00206,0.16,0.489,146.961,213160
"2udGjDmpK1dH9VGyw7nrei","Cocaine","Eric Clapton",69,"0GBrlPh90D25SQ6EJu4VtT","Slowhand 35th Anniversary","1977-11-01","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,221640
"2UDumaw7osnyjH7RZ2DLpB","I Am Machine","Three Days Grace",68,"0YkHsU3Mblh7jvNngbV20W","Human","2015-03-27","Hard Rock & Heavy Metal ","3FdIr1hxVex2kDVUztbY0k","rock","hard rock",0.402,0.97,2,-4.538,0,0.0668,0.0000129,0.00000262,0.189,0.476,75.106,200147
"2uecnETXmkDDzVbu99uk9x","Get Together","John Skyfield",44,"0szbsVrv6DpiwoAICjpadE","Get Together","2021-05-07","Tropical Vibes","37i9dQZF1DXd8Gn5cSmvFy","latin","tropical",0.697,0.802,0,-6.596,1,0.0545,0.00209,0.000404,0.932,0.571,124.009,201648
"2uiEqPjMmIJXOKplzsEASP","Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix","Fat Joe",62,"1daamdMx4wmSEC3mfiCN37","All Or Nothing","2005-06-14","Hip-Hop Drive","37i9dQZF1DWUFmyho2wkQU","rap","hip hop",0.611,0.754,1,-5.035,0,0.366,0.116,0,0.0945,0.565,126.961,290267
"2UkAjD17Sc1bH39sKCTCJN","Walk This Way","Aerosmith",0,"0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","2011-09-13","Classic Rock Party Mix","3yZWNPmsPgmLcgY75N5VB4","rock","classic rock",0.64,0.865,5,-6.049,1,0.0601,0.00449,0.000027,0.0647,0.858,108.876,219733
"2UKEafEb8WaCuMJFfHNq5n","CLUBHOUSE! (FEAT. MIKE DIMES)","JELEEL!",54,"4BPihCuvLuLFhxc1pzUk7R","CLUBHOUSE! / UNCIVILIZED! (GO!)","2022-06-17","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.71,0.74,1,-7.426,1,0.316,0.055,0,0.0693,0.622,131.931,153048
"2Ukr1iULFHGSJp0qPhiqc0","No Me Dejes Solo","Daddy Yankee",67,"4pLuE50wL9T26lSv42X0J2","Barrio Fino (Bonus Track Version)","2004-07-13","Reggaeton Throwbacks🇵🇷❤️‍🔥","2N5t7PxZuglnf59qUH92UU","latin","reggaeton",0.787,0.835,8,-5.84,0,0.0614,0.0772,0.000112,0.0712,0.78,95.966,170240
"2uNzHTy6iLyzZhY1bDuuZ0","Sweet Kinda Summer","Jesse Rice",25,"3AD64aLvBqR67GUefFM9Wj","The Pirate Sessions","2012-05-08","Tropical Vacation Music","6J4hyec8MhvIZNmqROsu9B","latin","tropical",0.499,0.784,8,-7.369,1,0.0357,0.382,0,0.0937,0.926,199.961,223680
"2up69Rho7swRdP1MHqzX3n","Pam Pam","Wisin & Yandel",65,"0LHnOx2oLegPCawcuxRF7j","La Historia De El Dúo (Vol.1)","2013-01-01","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.874,0.69,10,-6.373,1,0.114,0.121,0,0.249,0.735,95.025,227280
"2UPfiKisNceDee4VFcdoZx","Permitame","Tony Dize",51,"5IXBIo7E8V2JR9lILcAIaL","Latin Party","2012-01-01","Old School Reggaeton 🔥","3z0zQdiFbPdiZ1I7xRpqPx","latin","reggaeton",0.617,0.66,8,-7.192,1,0.171,0.0303,0,0.102,0.895,214.017,186987
"2UREu1Y8CO4jXkbvqAtP7g","Monster","Skillet",76,"0RySAmM6oDPGSE03X3dzi1","Awake","2009-08-21","Hard Rock & Heavy Metal ","3FdIr1hxVex2kDVUztbY0k","rock","hard rock",0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,178013
"2uu2aGqA2UblCg581Q7l1g","Caramelo - Remix","Ozuna",67,"7wwKVRpLdSYASP6dMDrLXQ","Caramelo (Remix)","2020-08-17","Reggaeton 2022 😍 🔥","03sDEv7FN58Mb9CJOs1Tgn","latin","reggaeton",0.754,0.796,3,-3.743,0,0.139,0.062,0.000086,0.204,0.62,168.045,233160
"2uU3O5BpNnOAN7RIvsPT41","Say It","Evans Blue",0,"78rWNRsJSpGUgVly6yVDH0","evans|blue","2010-07-27","2000s Hard Rock","3nB7yqhqfyEaldi9Tlejl2","rock","hard rock",0.502,0.928,5,-3.158,0,0.0457,0.0437,0,0.204,0.465,91.01,193720
"2Uu8IiLkLY0UXhCHka4Dlr","Doo Wop (That Thing)","Ms. Lauryn Hill",0,"2Uc0HAF0Cj0LAgyzYZX5e3","The Miseducation of Lauryn Hill","1998-08-25","Hip hop BBQ radio","58ffpw3vZbjG15BzRpeqyI","rap","hip hop",0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,320267
"2UVbBKQOdFAekPTRsnkzcf","Stir Fry","Migos",79,"7fd7SEK25VS3gJAUgSwL6y","Culture II","2018-01-26","Energy Booster: Hip-Hop","37i9dQZF1DWZixSclZdoFE","rap","hip hop",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288
"2uVEFmt1nLZyUSJXLdLGX2","Apreté el Botón","Miky Woodz",42,"4hgF36twMz8C0XVvtMUuCx","Los 90 Piketes","2020-04-16","Trap Classics","37i9dQZF1DX9ru0ROInnew","rap","trap",0.795,0.622,4,-8.051,0,0.253,0.222,0,0.0958,0.435,172.862,209333
"2uX5f3x2cObov0iDAPln4o","Song of the South","Alabama",68,"1jafIRrPVaBkcwl3TC0C8T","Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection","1980","Classic Southern Rock","1QKiEzhqqKwjsFQWuLPhmw","rock","classic rock",0.486,0.633,9,-8.414,1,0.0365,0.176,0,0.312,0.669,162.158,190800
"2UYXTSZkSxWJYGpcd64SRO","La Nueva Y La Ex","Daddy Yankee",2,"5m43SVd4aJhA7M88UwzU8a","King Daddy","2013-01-01","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.637,0.945,5,-3.54,1,0.135,0.0373,0,0.116,0.578,198.05,197053
"2uZhNjlUQ9mnt0rS7hcAgF","Smoke A Little Smoke","Eric Church",1,"0QZc1pzqelwhdKftQQDdUw","Carolina","2009-01-01","Hard Rockin' Country","0ue8LUEREzXBZK7nB0zF2v","rock","hard rock",0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333
"2V4Bc2I962j7acQj1N0PiQ","Celebrity Skin","Hole",69,"2KE8WCHtD8qnAxXeIzNEId","Celebrity Skin","1998-01-01","90s Hard Rock Essentials","7e24caxoLF5J6tFLeJaWNh","rock","hard rock",0.438,0.905,9,-6.161,1,0.0419,0.00000944,0.000054,0.363,0.723,134.163,162667
"2V8KvnD5LVeeDChMWEkSzC","Nothin' But A Good Time - Remastered 2006","Poison",68,"2AMWVB3FWknjcMeb6hMZnd","Open Up And Say...Ahh! (20th Anniversary Edition)","1988-03-21","Classic Rock Workout","37i9dQZF1DWYNSm3Z3MxiM","rock","classic rock",0.576,0.974,1,-2.785,1,0.0828,0.0202,0,0.348,0.531,129.088,224867
"2V8KvnD5LVeeDChMWEkSzC","Nothin' But A Good Time - Remastered 2006","Poison",68,"2AMWVB3FWknjcMeb6hMZnd","Open Up And Say...Ahh! (20th Anniversary Edition)","1988-03-21","Hard Rock Classics","5cwIrjOMWTiGCYB5Z9oQix","rock","hard rock",0.576,0.974,1,-2.785,1,0.0828,0.0202,0,0.348,0.531,129.088,224867
"2v8qnf24J4GRVRwYhZcO1s","Confesión","Nesty",40,"3o6SD5t7AH2NNHNVpABnTu","Confesión","2022-02-11","Tropical Hits","37i9dQZF1DWYey22ryYM8U","latin","tropical",0.758,0.819,0,-3.339,1,0.0722,0.233,0,0.203,0.769,92.991,200896
"2vb9rUeOor1JJ0As3ostUY","Arcade","The FifthGuys",48,"7LU0E7nQrbtUj8vxIKjKxZ","Arcade","2021-10-29","Trap Music 2022 🔥 Trap - Bass Remixes","5IbfwXajMFp5aNfmpHiTPa","rap","trap",0.459,0.638,0,-7.063,1,0.0476,0.0261,0.00647,0.104,0.0684,160.213,195000
"2vbu6iSwyXGalSzaqLBiYH","Bluebird - Remastered 2010","Paul McCartney",0,"5WDwQd1NNzitecaWN7BoUB","Band On The Run (Standard)","1973-12-05","Classic Rock Summer Songs","4priBahpv55oJLpimBKqs0","rock","classic rock",0.765,0.395,5,-10.75,0,0.0279,0.0774,0.00223,0.103,0.706,88.149,203160
"2vfvGlqCB7oertO5VLE0sz","ATLiens","Outkast",69,"1IaBCF26OjgYwUCEPaIyC0","ATLiens","1996-08-27","Hip Hop Mix","37i9dQZF1EQnqst5TRi17F","rap","hip hop",0.918,0.734,11,-2.832,0,0.269,0.0296,0.00000801,0.191,0.608,97.044,230693
"2vG7jZAXHvCsfUiSLzrv7q","Wheel in the Sky","Journey",0,"377ByZjYu75lLnQ4mzUxGn","Greatest Hits 1 & 2","1978","Classic Rock 60's, 70's, 80's","7ryj1GwAWYUY36VQd4uXoq","rock","classic rock",0.449,0.764,2,-7.029,0,0.0636,0.053,0.00000388,0.129,0.431,105.807,252507
"2vHNqDJe1qvt1sroQfNHSI","Aquel Lugar","Adolescent's Orquesta",1,"2NCLhGDYACSCs0UHT9jLAL","Búscame","2008","Amor Tropical","37i9dQZF1DX8WzB1Rs2vkz","latin","tropical",0.747,0.619,7,-4.706,1,0.036,0.36,0,0.132,0.652,92.124,233326
"2vI4SxtYqAQD5h1nSrqfKM","Muchacha","Gente De Zona",61,"1ToC2cIeaKdchZVfx6P3Mj","Muchacha","2020-04-23","Verano Tropical","37i9dQZF1DX7OHJr8lBfqY","latin","tropical",0.83,0.837,11,-4.789,0,0.141,0.0784,0.0000587,0.0824,0.744,115.976,200690
"2VIMXmWUIqhMqg6h5FOFPG","Pop Out Again (feat. Lil Baby & Gunna)","Polo G",62,"26ztFK3E69j5THJQdyxC5w","Die A Legend","2019-06-07","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.862,0.689,1,-5.68,1,0.323,0.118,0,0.0729,0.364,83.964,223787
"2vmfvSoZBFAt9hhRoEByLi","Volví","Aventura",85,"23zzZlUiABIg4ftZbJ7peK","Volví","2021-08-03","Tropical Hits","37i9dQZF1DWYey22ryYM8U","latin","tropical",0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125
"2vmfvSoZBFAt9hhRoEByLi","Volví","Aventura",85,"23zzZlUiABIg4ftZbJ7peK","Volví","2021-08-03","Reggaeton 2022 😍 🔥","03sDEv7FN58Mb9CJOs1Tgn","latin","reggaeton",0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125
"2VNfJpwdEQBLyXajaa6LWT","Burning Down the House","Talking Heads",65,"1invpprZoPxP2H3CfGgSfJ","Burning Down the House / I Get Wild / Wild Gravity","1983-06-01","70s / 80s Classic Rock","2PN15bXFeVMfFFOY64nsaX","rock","classic rock",0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,241920
"2VSbEXqs6NbNiZSTcHlIDR","My Sacrifice","Creed",71,"2ENlJXygQX6en4iziijet6","Weathered","2001-01-01","Hard Rock Hits of the 1990s / 2000s","1yUUugwc8taQZbb6yL8u92","rock","hard rock",0.32,0.88,2,-6.035,1,0.0504,0.000101,0.00000431,0.076,0.257,146.349,294600
"2VszhzMB5MDLT1bPykCg1K","Tell Me","Madism",44,"2toO0oYU5Odc6EzEje47rB","Tell Me","2021-07-09","Tropical Chill 2022","2eHVGSeVRa4NSrtsNljEr9","latin","tropical",0.854,0.732,9,-4.763,0,0.0596,0.0372,0,0.113,0.725,118.066,152189
"2vTBY3AWUxdOgR6iw04Dr1","Trambo","Amarion",52,"5TQJ5sVaQeRYpDdOrwxRBD","Trambo","2022-02-14","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.622,0.551,5,-6.846,1,0.0977,0.52,0.00000174,0.116,0.419,178.003,217279
"2vUoP3ppYxD1F5ovbnmM46","Never Be the Same","Christopher Cross",59,"2m2nl8cBT7bEgIA6LLmgah","Christopher Cross","1979","Yacht Rock Classics","4J2R4B8QKsIMLvqMTW2WLs","rock","classic rock",0.758,0.669,9,-9.501,1,0.033,0.28,0.0000749,0.5,0.831,125.263,249733
"2vWWy37CDlDlfPipzb4iIX","los Disicipulos","Eddie Dee",60,"7txBx0XCrl5IhJuTNgNV4w","12 Discipulos","2005","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.629,0.893,1,-4.009,0,0.275,0.181,0,0.115,0.86,94.042,269559
"2vX5WL7s6UdeQyweZEx7PP","Walk This Way","Aerosmith",0,"3VNTh6evo3MyUsStAiatcY","Aerosmith's Greatest Hits","1980-11-11","Classic Rock (Clean)","5EhoY1Z63Ak0vdz4lR45gN","rock","classic rock",0.629,0.785,5,-10.761,1,0.0471,0.0249,0.00000945,0.0522,0.869,108.531,211027
"2Vx8E3K5icPZR7OCklWBXX","Nonstop","Drake",0,"2o9McLtDM7mbODV7yZF2mc","Scorpion","2018-06-29","Hip-Hop Workout Mix","37i9dQZF1DX9s3cYAeKW5d","rap","hip hop",0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,238613
