"","rbd","media_mate","median_mate","media_leng","median_leng","porc_fem","nom_rbd","latitud","longitud","cod_com_rbd","nom_com_rbd","pago_matricula"
"533",10746,207.822753574537,210.190002441406,199.671550052267,192.779998779297,48.3606557377049,"LICEO MUNICIPALIZADO PENAFLOR",-33.60802701,-70.90124218,13605,"PEÑAFLOR","GRATUITO"
"534",10749,204.709032735517,202.534996032715,215.170461331881,212.729995727539,53.7037037037037,"LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS",-33.56312322,-70.796467,13604,"PADRE HURTADO","GRATUITO"
"535",10751,208.340277141995,214.36499786377,201.580255752955,194.610000610352,50,"LICEO COMERCIAL REPUBLICA DE BRASIL",-33.60244006,-70.85323335,13605,"PEÑAFLOR","GRATUITO"
"536",10757,207.440882514505,210.694999694824,206.562272042939,201.519996643066,45.5696202531646,"COLEGIO ALBERTO HURTADO CRUCHAGA",-33.57228781,-70.81313369,13604,"PADRE HURTADO","GRATUITO"
"537",10772,297.716840643632,308.589996337891,282.839475531327,286.330001831055,67.3913043478261,"COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES",-33.60009122,-70.87509426,13605,"PEÑAFLOR","$1.000 A $10.000"
"538",10773,243.166040857633,246.75,224.738473591052,221.404998779297,41.5094339622642,"COMPLEJO EDUC.PART. LUIS PASTEUR",-33.56570172,-70.79661397,13604,"PADRE HURTADO","GRATUITO"
"539",10777,360.544285365513,357.869995117188,336.042857578823,333.985000610352,82.3529411764706,"COLEGIO TERRANOVA",-33.608074,-70.90301,13605,"PEÑAFLOR","MAS DE $100.000"
"540",10780,218.472511043105,214.960006713867,211.328009076593,209.509994506836,49.0566037735849,"LICEO POLIV. HNOS. SOTOMAYOR BAEZA",-33.6842602,-71.21831599,13501,"MELIPILLA","GRATUITO"
"541",10781,200.426176362879,193.275001525879,207.073928015573,196.875,13.6752136752137,"LICEO POLITECNICO MUNICIPAL MELIPILLA",-33.68083903,-71.20139626,13501,"MELIPILLA","GRATUITO"
"542",10783,218.150416374207,217.485000610352,212.810870626698,206.840003967285,63.3802816901408,"LICEO GABRIELA MISTRAL DE MELIPILLA",-33.68240981,-71.21330832,13501,"MELIPILLA","GRATUITO"
"543",10792,235.340929253157,243.25,232.544876098633,216.899993896484,39.2857142857143,"LICEO POLIV. EL BOLLENAR",-33.56792988,-71.2116467,13501,"MELIPILLA","GRATUITO"
"544",10828,313.809176545985,321.970001220703,274.57476189023,276.145004272461,54.5454545454545,"COLEGIO PARTICULAR ALONSO DE ERCILLA",-33.68440507,-71.22106961,13501,"MELIPILLA","$1.000 A $10.000"
"545",10830,213.624251679746,215.600006103516,242.263090653853,240.699996948242,100,"COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC",-33.68514824,-71.21060884,13501,"MELIPILLA","GRATUITO"
"546",10831,303.351949530133,309.635009765625,277.768706617684,281.065002441406,61.0687022900763,"COLEGIO PARTICULAR MELIPILLA",-33.68140033,-71.19525889,13501,"MELIPILLA","$1.000 A $10.000"
"547",10832,259.485361000926,254.834999084473,230.902317682902,229.544998168945,46.5631929046563,"COLEGIO POLIVALENTE SAN AGUSTIN",-33.687471,-71.2110195,13501,"MELIPILLA","GRATUITO"
"548",10833,251.484684425064,245.279998779297,223.330126190186,219.419998168945,42.5287356321839,"CENTRO EDUCACIONAL MENESIANO",-33.79750806,-71.23603658,13501,"MELIPILLA","GRATUITO"
"549",10834,306.699999773944,303.109985351562,272.999616769644,288.43000793457,51.6129032258064,"COLEGIO MARAMBIO",-33.686163,-71.22143,13501,"MELIPILLA","MAS DE $100.000"
"550",10845,212.651394005978,209.360000610352,220.623048270621,212.444999694824,48.2905982905983,"LICEO BICENTENARIO PRESIDENTE BALMACEDA",-33.39741191,-71.12916532,13503,"CURACAVÍ","$1.000 A $10.000"
"551",10851,270.071217978873,271.850006103516,267.338999557495,269.035003662109,54.1666666666667,"COLEGIO INSTITUTO SAN LUIS DE CURACAVI",-33.4033218,-71.12965745,13503,"CURACAVÍ","$1.000 A $10.000"
"552",10854,228.282908769087,221.460006713867,232.186982352779,232.800003051758,41.8918918918919,"LICEO MUNICIPAL DE SAN PEDRO",-33.89380003,-71.45676067,13505,"SAN PEDRO","GRATUITO"
"553",10873,201.875675716916,202.110000610352,225.136856951032,224.179992675781,42.5925925925926,"LICEO MUNICIPAL SARA TRONCOSO TRONCOSO",-34.03346611,-71.09913674,13502,"ALHUÉ","GRATUITO"
"554",11766,265.611668904622,251.800003051758,278.064288548061,271.09001159668,91.304347826087,"COLEGIO INSTITUTO ARTÍSTICO DE ESTUDIOS SECUNDARIOS DE LA UNIVERSIDAD DE CHILE",-33.445458,-70.65924,13101,"SANTIAGO","$25.001 A $50.000"
"555",11776,322.700759058413,328.894989013672,272.942233146505,275.985000610352,47.6635514018692,"COLEGIO THE MAYFLOWER SCHOOL",-33.346077,-70.50415,13115,"LO BARNECHEA","MAS DE $100.000"
"556",11805,246.357498713902,255.069999694824,263.112378801618,269.429992675781,48.7179487179487,"COLEGIO POLIVALENTE INGLES",-33.61292102,-70.63783317,13112,"LA PINTANA","GRATUITO"
"557",11812,260.876190306648,262.690002441406,262.452855973017,267.354995727539,48.2269503546099,"COLEGIO TOMAS MORO",-33.5079983,-70.65292213,13130,"SAN MIGUEL","GRATUITO"
"558",11818,215.582394774531,213.970001220703,210.932940090404,204.770004272461,47.4226804123711,"COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS",-33.56878615,-70.66997165,13105,"EL BOSQUE","GRATUITO"
"559",11831,217.013265298337,215.230003356934,206.657873394846,201.269996643066,17.1003717472119,"LICEO INDUSTRIAL BENJAMIN FRANKLIN",-33.42924415,-70.69663396,13126,"QUINTA NORMAL","GRATUITO"
"560",11843,281.452203265691,291.149993896484,257.014827070565,254.384994506836,67.1052631578947,"MASTER COLLEGE",-33.5939762,-70.69929706,13401,"SAN BERNARDO","$1.000 A $10.000"
"561",11851,241.892121131974,243.289993286133,214.46079276812,211.940002441406,53.3898305084746,"COLEGIO JOSE MANUEL BALMACEDA",-33.61201409,-70.89874843,13605,"PEÑAFLOR","GRATUITO"
"562",11855,234.310739587854,227.179992675781,217.003598632812,228.160003662109,26.6666666666667,"COLEGIO ALVARO COVARRUBIAS ARLEGUI",-33.40388765,-70.6603707,13108,"INDEPENDENCIA","GRATUITO"
"563",11867,229.592775980632,223.784996032715,244.03411954992,254.139991760254,43.5897435897436,"COLEGIO UNIVERSAL SAN FRANCISCO",-33.66357607,-70.92531466,13601,"TALAGANTE","GRATUITO"
"564",11871,350.040545376864,343.679992675781,283.050357001168,291.524993896484,47.1428571428571,"COLEGIO PEDRO DE VALDIVIA",-33.440617,-70.60724,13123,"PROVIDENCIA","MAS DE $100.000"
"565",11883,208.297058644014,209.539993286133,193.71964263916,183.209999084473,32.1100917431193,"LICEO MUNICIPAL POLIVALENTE MARIA PINTO",-33.453808,-71.07542,13504,"MARÍA PINTO","GRATUITO"
"566",11885,192.243461755606,187.084999084473,201.232222945602,196.049995422363,0,"COLEGIO POLITEC. AVENIDA INDEPENDENCIA",-33.40971376,-70.65962528,13108,"INDEPENDENCIA","$1.000 A $10.000"
"567",11918,252.81757701527,255.235008239746,237.258528989904,232.769996643066,43.0555555555556,"FROILAN YAÑEZ DE LA BARRA",-33.539548,-70.66740036,13109,"LA CISTERNA","$1.000 A $10.000"
"568",11923,231.00450012207,224.004997253418,208.198461679312,204.005004882812,49.6732026143791,"INSTITUTO COMERCIAL SAN PABLO",-33.4394942,-70.75308192,13124,"PUDAHUEL","GRATUITO"
"569",11931,204.864389186952,205.699996948242,195.31199836731,192.48999786377,46.6666666666667,"CENTRO EDUC.PART.ORDEN DE SAN JORGE",-33.60423894,-70.68338811,13401,"SAN BERNARDO","GRATUITO"
"570",11936,265.949285234724,278.164993286133,249.787561184022,250.660003662109,51.3888888888889,"COLEGIO JACQUES COUSTEAU",-33.51625034,-70.78584447,13119,"MAIPÚ","GRATUITO"
"571",11947,288.400453856497,301.154998779297,257.655150673606,256.129997253418,48.6111111111111,"COLEGIO SHIRAYURI",-33.5199,-70.58905613,13110,"LA FLORIDA","GRATUITO"
"572",11962,349.068705390481,350.269989013672,284.455875396729,287.815002441406,50.5050505050505,"COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS",-33.44203,-70.66454,13101,"SANTIAGO","MAS DE $100.000"
"573",11965,304.215652797533,305.514999389648,272.958441840278,272.609985351562,50.9803921568627,"CENTRO EDUCACIONAL SAN LORENZO",-33.39045098,-70.65532689,13127,"RECOLETA","GRATUITO"
"574",11968,361.248368932846,362.779998779297,310.807428196498,312.514999389648,49.1017964071856,"COLEGIO CUMBRES",-33.396026,-70.50479,13114,"LAS CONDES","MAS DE $100.000"
"575",11971,318.918616896409,319.700012207031,259.725091830167,262.619995117188,61.7283950617284,"COLEGIO SANTO DOMINGO_PADRES DOMINICOS",-33.450642,-70.52094,13113,"LA REINA","MAS DE $100.000"
"576",11977,272.052323452262,275.019989013672,287.936046511628,285.820007324219,57.7777777777778,"SAINT CHRISTIAN COLLEGE",-33.55377423,-70.62428201,13111,"LA GRANJA","GRATUITO"
"577",11994,214.438518665455,215.485000610352,213.410979626225,209.839996337891,61.4285714285714,"LICEO POLIVALENTE BAHIA DARWIN",-33.54421894,-70.62636681,13111,"LA GRANJA","GRATUITO"
"578",12077,278.738839854365,290.950012207031,254.308592675437,246.559997558594,57.3333333333333,"COLEGIO SAN MIGUEL DE LOS ANDES",-33.56506108,-70.57338003,13201,"PUENTE ALTO","GRATUITO"
"579",12085,337.841249465942,338.960006713867,289.012171206267,297.029998779297,53.3333333333333,"COLEGIO CRISTIANO EMMANUEL",-33.51234494,-70.56430502,13110,"LA FLORIDA","GRATUITO"
"580",12086,309.659997237356,303.239990234375,265.762354233686,263.480010986328,50,"COLEGIO COYANCURA",-33.429065,-70.58669,13114,"LAS CONDES","MAS DE $100.000"
"581",12087,322.647847219614,335.5,266.764285617405,273.260009765625,44.8717948717949,"COLEGIO BRITISH ROYAL SCHOOL",-33.451061,-70.5277,13113,"LA REINA","MAS DE $100.000"
"582",12090,325.592271978205,338.695007324219,252.621817155318,249.330001831055,55.5555555555556,"COLEGIO TERRANOVA",-33.442132,-70.56861,13113,"LA REINA","MAS DE $100.000"
"583",12094,314.943963938746,319.704986572266,276.644333140055,272.245010375977,34.8484848484849,"COLEGIO SAN ESTEBAN DIÁCONO",-33.382274,-70.55391,13132,"VITACURA","MAS DE $100.000"
"584",12111,225.303398590088,216.340003967285,200.18061236946,195.270004272461,46.0526315789474,"COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA",-33.56012449,-70.71257707,13401,"SAN BERNARDO","GRATUITO"
"585",12115,217.719166982742,220.95499420166,210.923133022814,206.350006103516,48.8,"CENTRO EDUCACIONAL FEDERICO GARCIA LORCA",-33.40518934,-70.70484484,13128,"RENCA","GRATUITO"
"586",12117,218.264389906472,217.419998168945,202.394274434736,198.355003356934,53.6458333333333,"COMPLEJO EDUCACIONAL J. MIGUEL CARRERA",-33.36805171,-70.73249527,13125,"QUILICURA","GRATUITO"
"587",12133,308.126956442128,343.329986572266,248.343334197998,239.404998779297,36,"COLEGIO FRANCISCO ENCINA",-33.463861,-70.60037,13120,"ÑUÑOA","MAS DE $100.000"
"588",12217,237.166767744057,245.020004272461,234.216422538447,232.964996337891,51.2269938650307,"CENTRO POLITECNICO PARTICULAR DE NUNOA",-33.47042141,-70.57966498,13120,"ÑUÑOA","GRATUITO"
"589",12225,253.08134489793,256.564994812012,218.544210868969,215.130004882812,60.2739726027397,"COLEGIO BICENTENARIO SAN ESTEBAN MARTIR",-33.3611543,-70.50548959,13115,"LO BARNECHEA","GRATUITO"
"590",12234,217.819333902995,221.440002441406,212.238566807338,191.559997558594,44.4444444444444,"LICEO TÉCNICO DIEGO PORTALES",-33.53729032,-70.58040552,13110,"LA FLORIDA","$1.000 A $10.000"
"591",12241,236.998710386215,231.119995117188,235.047418409778,230.570007324219,52.3809523809524,"COLEGIO CORAZON DE JESUS",-33.426762,-70.70001164,13126,"QUINTA NORMAL","GRATUITO"
"592",12242,197.511511869209,198.754997253418,196.258555094401,191.810005187988,31.3432835820896,"COLEGIO PUDAHUEL",-33.44338139,-70.75711815,13124,"PUDAHUEL","GRATUITO"
"593",12260,241.420285470145,233.455001831055,225.25260925293,212.910003662109,49.4736842105263,"COLEGIO SAN FRANCISCO DE ASIS DE BELEN",-33.45095265,-70.63148132,13101,"SANTIAGO","GRATUITO"
"594",12265,344.603335425967,342.385009765625,294.839760916574,289.470001220703,41.304347826087,"COLEGIO THE SOUTHERN CROSS SCHOOL",-33.370342,-70.50531,13114,"LAS CONDES","MAS DE $100.000"
"595",12266,247.090003119575,228.029998779297,256.464443630642,264.100006103516,36.3636363636364,"COLEGIO CIUDADELA MONTESSORI DE LAS CONDES",-33.41328,-70.55953,13114,"LAS CONDES","MAS DE $100.000"
"596",12775,240.75000110973,241.520004272461,226.311052021227,218.630004882812,41.6666666666667,"INSTITUTO  DOMINGO  EYZAGUIRRE",-33.60101,-70.70115,13401,"SAN BERNARDO","SIN INFORMACION"
"597",12777,216.821111043294,206.399993896484,234.825997924805,229.974998474121,45.4545454545455,"COLEGIO SAN PEDRO NOLASCO",NA,NA,13501,"MELIPILLA","SIN INFORMACION"
"598",13220,210.301522959834,206.965003967285,215.51977742513,214.759994506836,53.0864197530864,"COLEGIO LICARAYEN",-33.546807,-70.598146,13110,"LA FLORIDA","SIN INFORMACION"
"599",16807,256.214075724284,273.769989013672,277.644071790907,274,50,"COLEGIO LOS  ALERCES  DE  TALAGANTE",-33.661103,-70.926253,13601,"TALAGANTE","SIN INFORMACION"
"600",16830,219.438619679418,222.380004882812,200.622057746438,202.589996337891,47.8260869565217,"RIELJAN COLLEGE",-33.625738,-70.775221,13403,"CALERA DE TANGO","SIN INFORMACION"
"601",16886,240.706667582194,230.970001220703,216.632084528605,215.735000610352,37.1428571428571,"COLEGIO VALLES DEL MAIPO",-33.612549,-70.698736,13401,"SAN BERNARDO","SIN INFORMACION"
"602",16958,204.075554317898,205.504997253418,229.639500427246,216.360000610352,50,"COLEGIO  ARTISTICO SOL DEL  ILLIMANI",-33.5330054,-70.6071715,13110,"LA FLORIDA","SIN INFORMACION"
"603",20308,338.766923170823,346.470001220703,286.107855660575,292.809997558594,75,"COLEGIO ALTERRA",-33.64046,-70.69542,13401,"SAN BERNARDO","SIN INFORMACION"
"604",20348,262.537607939347,260.985000610352,252.691252072652,249.915000915527,48.3870967741936,"NORTH CROSS SCHOOL",-33.4041203,-71.1308325,13503,"CURACAVÍ","SIN INFORMACION"
"605",20400,299.434545343572,305.064987182617,253.930453213778,247.909996032715,59.2592592592593,"COLEGIO KIMEN MONTESSORI",-33.258093,-70.719977,13301,"COLINA","SIN INFORMACION"
"606",24403,225.243684065969,234.669998168945,229.61666615804,232.409996032715,48.1481481481481,"COLEGIO SIMON BOLIVAR",-33.59529215,-70.6255541,13112,"LA PINTANA","GRATUITO"
"607",24405,211.546667156797,213.270004272461,210.015417734782,203.004997253418,41.0714285714286,"COLEGIO POLIVALENTE LOVAINA",-33.56457979,-70.57971505,13110,"LA FLORIDA","GRATUITO"
"608",24407,221.835406329181,208.410003662109,224.11210391396,223.199996948242,58.1395348837209,"COLEGIO SANTA TERESA DE JESUS DE LOS ANDES",-33.36333643,-70.63164131,13107,"HUECHURABA","GRATUITO"
"609",24409,349.74333190918,343.104995727539,299.432292620341,297.115005493164,44.8979591836735,"COLEGIO SAN NICOLAS DE MYRA",-33.392794,-70.50451,13114,"LAS CONDES","MAS DE $100.000"
"610",24410,299.373370858126,301.020004272461,268.651764095531,268.980010986328,59.3406593406593,"COLEGIO SANTA MARIA DE LA CORDILLERA",-33.58031925,-70.5879427,13201,"PUENTE ALTO","$1.000 A $10.000"
"611",24423,301.804029649304,314.009994506836,247.106363469904,256.239990234375,49.2537313432836,"COLEGIO SAN JUAN DIEGO",-33.38217153,-70.64286727,13127,"RECOLETA","GRATUITO"
"612",24426,224.062127458288,225.820007324219,220.49200012207,204.400001525879,52.8735632183908,"ESCUELA PARTICULAR PHILIPPE COUSTEAU",-33.55338458,-70.5913434,13110,"LA FLORIDA","GRATUITO"
"613",24427,311.02779170445,321.75,259.391066894531,256.630004882812,39.0804597701149,"COLEGIO SAN VIATOR",-33.50660595,-70.60169495,13118,"MACUL","$1.000 A $10.000"
"614",24438,289.627433972481,285.579986572266,285.965851202244,288,45.2380952380952,"COLEGIO MERRYLAND",-33.56504836,-70.56708456,13201,"PUENTE ALTO","GRATUITO"
"615",24440,214.176326673858,216,224.095882640165,228.089996337891,82.3529411764706,"LICEO AGRICOLA SANTA ANA",-33.6504822,-70.8898291,13601,"TALAGANTE","GRATUITO"
"616",24443,278.502000808716,292.330001831055,247.317379542759,234.92000579834,59.5744680851064,"LICEO MUNICIPAL CHILOE",-33.62666945,-70.62355033,13201,"PUENTE ALTO","GRATUITO"
"617",24444,195.777432209737,197.964996337891,207.496250724792,201.150001525879,34.1880341880342,"LICEO INDUSTRIAL HARDWARE",-33.59617345,-70.6867155,13401,"SAN BERNARDO","GRATUITO"
"618",24446,251.318333762033,270.210006713867,242.293536860768,243.75,24.2718446601942,"COMPLEJO EDUCACIONAL ERNESTO MULLER LOPEZ",-33.66957269,-70.84983047,13601,"TALAGANTE","GRATUITO"
"619",24448,219.932401123047,224.759994506836,251.746896151839,249.860000610352,56.4102564102564,"COLEGIO ARTISTICO EL SALVADOR ANEXO",-33.56083558,-70.5674955,13110,"LA FLORIDA","$1.000 A $10.000"
"620",24473,254.417231968471,258.09001159668,252.802613129487,253.589996337891,53.5714285714286,"COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO",-33.421473,-70.558532,13114,"LAS CONDES","GRATUITO"
"621",24482,312.203027959878,316.459991455078,277.94130210271,278.450012207031,24.8554913294798,"LICEO POLITECNICO PARTICULAR ANDES",-33.40846399,-70.69571811,13128,"RENCA","GRATUITO"
"622",24486,328.361796452449,328.380004882812,267.201051812423,275.884994506836,53.8461538461538,"COLEGIO POLIVALENTE SAN RAFAEL",-33.35082404,-70.50700886,13115,"LO BARNECHEA","GRATUITO"
"623",24491,327.375999755859,335.529998779297,308.799200439453,302.790008544922,51.6129032258064,"COLEGIO INTERNATIONAL COUNTRY SCHOOL",-33.597147,-70.52237,13201,"PUENTE ALTO","MAS DE $100.000"
"624",24494,225.340833028158,229.305000305176,219.28999710083,219.409996032715,50,"COLEGIO CRECES",-33.424871,-70.56202,13114,"LAS CONDES","MAS DE $100.000"
"625",24496,205.811474784476,208.350006103516,195.259151911331,197.270004272461,46.5753424657534,"COLEGIO COMERCIAL DE PENAFLOR",-33.61144107,-70.89500406,13605,"PEÑAFLOR","GRATUITO"
"626",24498,337.067646699793,337.889999389648,298.555555979411,297.895004272461,54.0540540540541,"COLEGIO SAN JOAQUIN",-33.39991112,-70.72908621,13128,"RENCA","GRATUITO"
"627",24506,137.99000113351,147.839996337891,175.562857491629,182.479995727539,100,"COLEGIO LAUDARE",-33.418254,-70.58457,13114,"LAS CONDES","MAS DE $100.000"
"628",24599,212.423718379094,213.159996032715,212.141547793434,206.894996643066,51.7241379310345,"COLEGIO LONDON ANEXO",-33.5534348,-70.59330686,13110,"LA FLORIDA","GRATUITO"
"629",24623,291.507470739893,294.140014648438,251.571585864556,250.949996948242,53.2608695652174,"ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO",-33.40939,-70.737854,13128,"RENCA","GRATUITO"
"630",24624,372.249525088356,371.230010986328,313.510582488717,317.440002441406,50,"COLEGIO TABOR Y NAZARETH",-33.324935,-70.54153,13115,"LO BARNECHEA","MAS DE $100.000"
"631",24625,317.906775689894,319.649993896484,254.093126773834,259.785003662109,63.1578947368421,"COLEGIO SAN CRISTOBAL COLLEGE",-33.49538538,-70.65242337,13130,"SAN MIGUEL","MAS DE $100.000"
"632",24626,269.980364409536,277.940002441406,242.254549738675,246.160003662109,61.2456747404844,"COMPLEJO EDUCACIONAL ALBERTO WIDMER",-33.50159819,-70.75715676,13119,"MAIPÚ","$1.000 A $10.000"
"633",24627,NA,NA,NA,NA,44.4444444444444,"COLEGIO ETIEVAN",-33.441515,-70.52888,13113,"LA REINA","MAS DE $100.000"
"634",24638,214.798474260869,220.570007324219,212.58782507855,204.830001831055,46.078431372549,"LICEO MIGUEL DE CERVANTES Y SAAVEDRA",-33.44318449,-70.67156763,13101,"SANTIAGO","GRATUITO"
"635",24648,341.092205272001,348.440002441406,268.28831009126,273.209991455078,50,"COLEGIO LOS NOGALES",-33.58339675,-70.58056774,13201,"PUENTE ALTO","GRATUITO"
"636",24652,215.937933548637,219.309997558594,229.086947631836,226.800003051758,45.2380952380952,"ESCUELA AGROECOLOGICA DE PIRQUE",-33.64398854,-70.59553912,13202,"PIRQUE","GRATUITO"
"637",24666,308.593332926432,321.289993286133,282.034001159668,290.93000793457,48,"JOHN DEWEY COLLEGE",-33.425624,-70.5894,13114,"LAS CONDES","MAS DE $100.000"
"638",24670,361.784798583984,364.929992675781,335.488399658203,333.929992675781,50,"COLEGIO INTERNACIONAL  ALBA",-33.480777,-70.74487,13119,"MAIPÚ","MAS DE $100.000"
"639",24671,347.133996582031,342.369995117188,268.418824139763,261.339996337891,55.5555555555556,"COLEGIO LA ABADIA",-33.434194,-70.54344,13113,"LA REINA","MAS DE $100.000"
"640",24675,295.155552616826,288.399993896484,267.065926445855,276.239990234375,43.75,"COLEGIO SAN MANUEL",-33.68350568,-71.22313718,13501,"MELIPILLA","$1.000 A $10.000"
"641",24678,248.44846089681,251.660003662109,216.573845887795,210.729995727539,41.6666666666667,"COLEGIO LARRAIN",-33.453138,-70.56545,13113,"LA REINA","MAS DE $100.000"
"642",24685,246.294894258741,240.709999084473,214.805422124728,206.519996643066,52.0100502512563,"COLEGIO PIAMARTA",-33.47170655,-70.72551617,13106,"ESTACIÓN CENTRAL","GRATUITO"
"643",24686,225.552949205577,230,213.431171917093,205.559997558594,60,"LICEO POLIVALENTE SANTIAGO DE COMPOSTELA",-33.58678788,-70.69973083,13401,"SAN BERNARDO","$1.000 A $10.000"
"644",24689,269.935454397491,272.200012207031,264.743823780733,268.975006103516,51.219512195122,"CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA",-33.59745357,-70.62707899,13112,"LA PINTANA","GRATUITO"
"645",24690,310.492000579834,313.054992675781,276.141580682052,275.040008544922,54.1666666666667,"COLEGIO SANTIAGO EVANGELISTA",-33.450452,-70.56528,13113,"LA REINA","$50.001 A $100.000"
"646",24699,347.338063886089,351.829986572266,276.564687728882,276.100006103516,71.4285714285714,"COLEGIO MAITENES",-33.65852,-71.22885,13501,"MELIPILLA","MAS DE $100.000"
"647",24713,327.834375063578,332.94499206543,253.343124389648,259.339996337891,43.1372549019608,"COLEGIO EL BOSQUE PROVINCIA CORDILLERA",-33.59878381,-70.57826652,13201,"PUENTE ALTO","$1.000 A $10.000"
"648",24714,257.166500473022,264.809997558594,258.731364163485,253.360000610352,50,"COLEGIO SANTO TOMAS",-33.55929282,-70.62792249,13112,"LA PINTANA","GRATUITO"
"649",24715,343.859089244496,347.369995117188,297.008748372396,298.509994506836,50,"COLEGIO CRISTOBAL COLON DE MELIPILLA",-33.655381,-71.2269,13501,"MELIPILLA","MAS DE $100.000"
"650",24717,299.187106082314,296.964996337891,275.527105231034,274.779998779297,41.8604651162791,"LICEO BICENTENARIO NUESTRA SEÑORA DE GUADALUPE",-33.55564982,-70.61818898,13111,"LA GRANJA","GRATUITO"
"651",24718,230.829091852362,234.589996337891,224.970911199396,207.970001220703,57.1428571428571,"COLEGIO HUELQUEN MONTESSORI",-33.351308,-70.5048,13115,"LO BARNECHEA","MAS DE $100.000"
"652",24719,348.784617497371,347.55500793457,302.928001098633,302.809997558594,48.1481481481481,"COLEGIO BUIN",-33.741166,-70.74125,13402,"BUIN","MAS DE $100.000"
"653",24721,328.292142595564,326.429992675781,284.8826951247,293.110000610352,51.1111111111111,"COLEGIO LEONARDO DA VINCI DE LAS CONDES",-33.40009209,-70.56431651,13114,"LAS CONDES","GRATUITO"
"654",24725,279.6,284.609985351562,225.104000854492,229.300003051758,55.5555555555556,"COLEGIO JUGENDLAND SCHULE",-33.668358,-70.92658,13601,"TALAGANTE","MAS DE $100.000"
"655",24730,250.623333092892,256,259.473823996151,254.589996337891,58.974358974359,"COLEGIO ADVENTISTA SANTIAGO PONIENTE",-33.45175034,-70.7109297,13117,"LO PRADO","GRATUITO"
"656",24733,269.193540205867,266.970001220703,259.763772107884,259.540008544922,47.8021978021978,"COLEGIO SAN ANDRES DE COLINA",-33.20398456,-70.68042496,13301,"COLINA","GRATUITO"
"657",24751,245.065700073242,244.595001220703,244.688791463663,251.289993286133,45,"COMPLEJO EDUC. EDUARDO CUEVAS VALDES",-33.359845,-70.503283,13115,"LO BARNECHEA","$1.000 A $10.000"
"658",24756,284.246858324323,289.025009155273,250.109383685772,259.670013427734,27.6315789473684,"COLEGIO NAZARET DE LA FLORIDA",-33.5611563,-70.5690341,13110,"LA FLORIDA","GRATUITO"
"659",24759,298.821599731445,308.920013427734,298.338334401449,307.940002441406,53.5714285714286,"ESC.NUESTRA SENORA DEL CARMEN DE CURACAV",-33.38876802,-71.12605715,13503,"CURACAVÍ","GRATUITO"
"660",24761,227.194073288529,237.215003967285,199.068836300872,185.699996948242,31.8181818181818,"SAN JUAN DE LAS CONDES",-33.42982,-70.58354,13114,"LAS CONDES","MAS DE $100.000"
"661",24762,353.122729214755,356.610000610352,308.722725608132,317.839996337891,53.8461538461538,"COLEGIO SAINT MARY JOSEPH SCHOOL",-33.482062,-70.60978,13118,"MACUL","MAS DE $100.000"
"662",24766,220.586112976074,226.725006103516,221.100500488281,217.285003662109,60.6060606060606,"COLEGIO ALMENDRAL",-33.53769309,-70.58909095,13110,"LA FLORIDA","$1.000 A $10.000"
"663",24767,279.750646611696,285.940002441406,259.781915218272,257.830001831055,58.6538461538462,"COLEGIO EL SEMBRADOR ANEXO 2",-33.58271166,-70.57268084,13201,"PUENTE ALTO","GRATUITO"
"664",24769,264.783000183105,263.824996948242,229.218683744732,236.299995422363,56.0975609756098,"COLEGIO SAN ISAAC JOGUES",-33.36114464,-70.72075132,13125,"QUILICURA","GRATUITO"
"665",24783,309.879332478841,308.070007324219,264.243751525879,255.779998779297,63.1578947368421,"COLONIAL DE PIRQUE",-33.630363,-70.57308,13202,"PIRQUE","MAS DE $100.000"
"666",24789,302.489860212299,313.850006103516,257.473188538482,259.399993896484,50,"COLEGIO MONTEVERDE ANEXO",-33.4717767,-70.5517356,13122,"PEÑALOLÉN","GRATUITO"
"667",24790,218.50629679362,222.770004272461,205.010689044821,203.259994506836,57.1428571428571,"COLEGIO EL PRADO",-33.46512017,-70.73322509,13124,"PUDAHUEL","$1.000 A $10.000"
"668",24795,230.637859889439,215.414993286133,233.283572605678,217.25,50,"COLEGIO EMAUS",-33.39934,-70.55994,13114,"LAS CONDES","MAS DE $100.000"
"669",24798,325.5042855399,327.925003051758,276.516429356166,283.419998168945,40.7407407407407,"COLEGIO SANTA MARIA DE LO CANAS",-33.527627,-70.5523,13110,"LA FLORIDA","MAS DE $100.000"
"670",24800,239.214616824419,248.949996948242,242.967427716936,236.210006713867,43.1818181818182,"COLEGIO FLORIDA HIGH SCHOOL",-33.53096666,-70.58467398,13110,"LA FLORIDA","$1.000 A $10.000"
"671",24801,221.437389871349,217.309997558594,215.465199584961,217.789993286133,39.1304347826087,"COLEGIO HENRY FAYOL",-33.4506,-70.59295,13120,"ÑUÑOA","MAS DE $100.000"
